station_name,station_latitude,station_longitude,free_bikes,number_of_bikes,poi_name,poi_categories,poi_address,poi_distance,poi_latitude,poi_longitude,poi_ratings,poi_review_count
James S at Charlton,43.2496354495324,-79.8720555723035,2,10,The Pheasant Plucker,Pubs,"20 Augusta Street,Hamilton, ON L8N 1P7,Canada",283.32778795632765,43.2517799,-79.8703,3.0,24
James S at Charlton,43.2496354495324,-79.8720555723035,2,10,Burrito Boyz,Mexican,"66 King Street E,Hamilton, ON L8N 1A6,Canada",796.1309770971842,43.2557373046875,-79.8669128417969,4.0,44
Oxford at York,43.26456372689135,-79.8777937889099,2,12,Hambrgr,Burgers,"49 King William Street,Hamilton, ON L8R 1A2,Canada",1199.800417900505,43.25721,-79.8669,4.5,202
Oxford at York,43.26456372689135,-79.8777937889099,2,12,Berkeley North,Bars,"31 King William Street,Hamilton, ON L8R 1A1,Canada",1140.1192408893348,43.2574045478956,-79.8677145254958,4.5,43
Oxford at York,43.26456372689135,-79.8777937889099,2,12,The Mule,Mexican,"41 King William Street,Hamilton, ON L8R 1A2,Canada",1180.4728124896656,43.25726,-79.86713,4.0,177
Oxford at York,43.26456372689135,-79.8777937889099,2,12,Pho Nhung,Vietnamese,"85 Queen St N,Hamilton, ON L8R 2V5,Canada",286.0318895249107,43.26239,-79.87797,4.5,17
Oxford at York,43.26456372689135,-79.8777937889099,2,12,The French,Bistros,"37 King William Street,Hamilton, ON L8R 1A1,Canada",1156.0321101316044,43.25741,-79.86748,4.0,98
Oxford at York,43.26456372689135,-79.8777937889099,2,12,La Luna,Middle Eastern,"306 King Street W,Hamilton, ON L8P 1B1,Canada",574.5252021735669,43.25942165323912,-79.87848757635106,4.0,63
Oxford at York,43.26456372689135,-79.8777937889099,2,12,Buona Vita Pizza,Italian,"82 Queen Street  N,Hamilton, ON L8R 2V4,Canada",282.9066532955972,43.262024,-79.8775857,4.5,13
Oxford at York,43.26456372689135,-79.8777937889099,2,12,Pho Lac Vien,Vietnamese,"430 York Boulevard,Hamilton, ON L8R 3K8,Canada",264.9039560476989,43.2653164,-79.8808978,4.0,19
Oxford at York,43.26456372689135,-79.8777937889099,2,12,Charred Chicken,Barbeque,"244 James Street N,Hamilton, ON L8R 2L2,Canada",945.9715635695604,43.2627364,-79.8663839,4.0,118
Oxford at York,43.26456372689135,-79.8777937889099,2,12,August 8,Japanese,"1 Wilson Street,Suite 12,Hamilton, ON L8R,Canada",1036.084589206975,43.25943,-79.86708,4.0,122
Oxford at York,43.26456372689135,-79.8777937889099,2,12,The Works,Burgers,"2 King Street W,Unit 230,Hamilton, ON L8P 1A2,Canada",948.9365481027448,43.2574961574363,-79.8712256690338,4.0,37
Oxford at York,43.26456372689135,-79.8777937889099,2,12,Redchurch Cafe + Gallery,Cafes,"68 King Street E,Hamilton, ON L8N 1A6,Canada",1315.9916342584825,43.25551,-79.86725,4.5,23
Oxford at York,43.26456372689135,-79.8777937889099,2,12,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,Indian,"43 King William Street,Hamilton, ON L8R 1A2,Canada",1189.4662570580465,43.25725,-79.86708,4.0,40
Oxford at York,43.26456372689135,-79.8777937889099,2,12,Saint James Espresso Bar & Eatery,Cafes,"170 James Street N,Hamilton, ON L8R 2L1,Canada",961.926460360151,43.26098,-79.86693,4.5,57
Oxford at York,43.26456372689135,-79.8777937889099,2,12,The Burnt Tongue,Burgers,"182 Locke Street S,Hamilton, ON L8P 4B3,Canada",1186.7305073462762,43.2555538,-79.8858002,4.5,40
Oxford at York,43.26456372689135,-79.8777937889099,2,12,Mulberry Coffeehouse,Cafes,"193 James Street N,Hamilton, ON L8R 2L2,Canada",927.9050106788396,43.26183,-79.86699,4.0,74
Oxford at York,43.26456372689135,-79.8777937889099,2,12,Born and Raised,Seafood,"224 James Street N,Hamilton, ON L8R 2L3,Canada",952.8617526185308,43.26235,-79.86626,3.5,23
Oxford at York,43.26456372689135,-79.8777937889099,2,12,The Burnt Tongue,Burgers,"10 Cannon St E,Hamilton, ON L8L 1Z5,Canada",984.6243439248098,43.2605786,-79.8669351,4.0,87
Oxford at York,43.26456372689135,-79.8777937889099,2,12,Stonewalls Restaurant,American (Traditional),"339 York Boulevard,Hamilton, ON L8R 2X9,Canada",173.04284868264688,43.26307498367439,-79.87841622189944,2.5,36
Oxford at York,43.26456372689135,-79.8777937889099,2,12,The Coop,Sandwiches,"274-274 King Street W,Hamilton, ON L8P 1J6,Canada",604.4734857425797,43.2591337,-79.8774391,4.0,43
Queen at Peter,43.2618861338306,-79.877606006297,7,12,La Luna,Middle Eastern,"306 King Street W,Hamilton, ON L8P 1B1,Canada",283.1829656604584,43.25942165323912,-79.87848757635106,4.0,63
Queen at Peter,43.2618861338306,-79.877606006297,7,12,Hambrgr,Burgers,"49 King William Street,Hamilton, ON L8R 1A2,Canada",1007.7627669191244,43.25721,-79.8669,4.5,202
Queen at Peter,43.2618861338306,-79.877606006297,7,12,Earth To Table : Bread Bar,Pizza,"258 Locke Street S,Hamilton, ON L8P 4B9,Canada",1256.2208542754745,43.25284,-79.88702,4.0,293
Queen at Peter,43.2618861338306,-79.877606006297,7,12,Pho Nhung,Vietnamese,"85 Queen St N,Hamilton, ON L8R 2V5,Canada",18.25480283860204,43.26239,-79.87797,4.5,17
Queen at Peter,43.2618861338306,-79.877606006297,7,12,Buona Vita Pizza,Italian,"82 Queen Street  N,Hamilton, ON L8R 2V4,Canada",15.4179340498596,43.262024,-79.8775857,4.5,13
Queen at Peter,43.2618861338306,-79.877606006297,7,12,Berkeley North,Bars,"31 King William Street,Hamilton, ON L8R 1A1,Canada",943.358029658255,43.2574045478956,-79.8677145254958,4.5,43
Queen at Peter,43.2618861338306,-79.877606006297,7,12,The Mule,Mexican,"41 King William Street,Hamilton, ON L8R 1A2,Canada",985.4112899583728,43.25726,-79.86713,4.0,177
Queen at Peter,43.2618861338306,-79.877606006297,7,12,The French,Bistros,"37 King William Street,Hamilton, ON L8R 1A1,Canada",962.228745625698,43.25741,-79.86748,4.0,98
Queen at Peter,43.2618861338306,-79.877606006297,7,12,The Coop,Sandwiches,"274-274 King Street W,Hamilton, ON L8P 1J6,Canada",306.3546202849168,43.2591337,-79.8774391,4.0,43
Queen at Peter,43.2618861338306,-79.877606006297,7,12,Charred Chicken,Barbeque,"244 James Street N,Hamilton, ON L8R 2L2,Canada",913.6117980714732,43.2627364,-79.8663839,4.0,118
Queen at Peter,43.2618861338306,-79.877606006297,7,12,The Works,Burgers,"2 King Street W,Unit 230,Hamilton, ON L8P 1A2,Canada",710.794680007942,43.2574961574363,-79.8712256690338,4.0,37
Queen at Peter,43.2618861338306,-79.877606006297,7,12,August 8,Japanese,"1 Wilson Street,Suite 12,Hamilton, ON L8R,Canada",893.5996822126241,43.25943,-79.86708,4.0,122
Queen at Peter,43.2618861338306,-79.877606006297,7,12,Redchurch Cafe + Gallery,Cafes,"68 King Street E,Hamilton, ON L8N 1A6,Canada",1093.768998726324,43.25551,-79.86725,4.5,23
Queen at Peter,43.2618861338306,-79.877606006297,7,12,Ark and Anchor,Coffee & Tea,"300 King Street W,Hamilton, ON L8P 1B1,Canada",285.9075845771751,43.2595,-79.87812,4.5,14
Queen at Peter,43.2618861338306,-79.877606006297,7,12,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,Indian,"43 King William Street,Hamilton, ON L8R 1A2,Canada",996.3456666052964,43.25725,-79.86708,4.0,40
Queen at Peter,43.2618861338306,-79.877606006297,7,12,Saint James Espresso Bar & Eatery,Cafes,"170 James Street N,Hamilton, ON L8R 2L1,Canada",867.6112501026178,43.26098,-79.86693,4.5,57
Queen at Peter,43.2618861338306,-79.877606006297,7,12,Electric Diner,Diners,"96 George Street,Hamilton, ON L8P 3M8,Canada",391.6492873977232,43.25845,-79.878,3.5,17
Queen at Peter,43.2618861338306,-79.877606006297,7,12,Smoke's Poutinerie,Fast Food,"112 George Street,Hamilton, ON L8P 1E3,Canada",382.1706929657754,43.25854,-79.87863,3.5,38
Queen at Peter,43.2618861338306,-79.877606006297,7,12,Papagayo Restaurant,Mexican,"246 King Street W,Hamilton, ON L8P 1A9,Canada",340.36864537678883,43.25902,-79.87646,4.0,10
Queen at Peter,43.2618861338306,-79.877606006297,7,12,Moodys,Pizza,"107 George Street,Hamilton, ON L8P 1E3,Canada",420.30070752252766,43.25821,-79.87853,4.0,13
West at Cannon,43.257877862291,-79.8561337635964,7,13,Hambrgr,Burgers,"49 King William Street,Hamilton, ON L8R 1A2,Canada",877.7686855712259,43.25721,-79.8669,4.5,202
West at Cannon,43.257877862291,-79.8561337635964,7,13,Berkeley North,Bars,"31 King William Street,Hamilton, ON L8R 1A1,Canada",939.2962090993652,43.2574045478956,-79.8677145254958,4.5,43
West at Cannon,43.257877862291,-79.8561337635964,7,13,The Mule,Mexican,"41 King William Street,Hamilton, ON L8R 1A2,Canada",903.059884989912,43.25726,-79.86713,4.0,177
West at Cannon,43.257877862291,-79.8561337635964,7,13,The French,Bistros,"37 King William Street,Hamilton, ON L8R 1A1,Canada",917.0833095304732,43.25741,-79.86748,4.0,98
West at Cannon,43.257877862291,-79.8561337635964,7,13,Charred Chicken,Barbeque,"244 James Street N,Hamilton, ON L8R 2L2,Canada",990.3594516262774,43.2627364,-79.8663839,4.0,118
West at Cannon,43.257877862291,-79.8561337635964,7,13,Korea House,Korean,"281 Cannon Street E,Hamilton, ON L8L 2B4,Canada",96.11545036281416,43.2579156,-79.854948,4.0,19
West at Cannon,43.257877862291,-79.8561337635964,7,13,August 8,Japanese,"1 Wilson Street,Suite 12,Hamilton, ON L8R,Canada",904.07215775068,43.25943,-79.86708,4.0,122
West at Cannon,43.257877862291,-79.8561337635964,7,13,Redchurch Cafe + Gallery,Cafes,"68 King Street E,Hamilton, ON L8N 1A6,Canada",941.8191859978888,43.25551,-79.86725,4.5,23
West at Cannon,43.257877862291,-79.8561337635964,7,13,Motel Restaurant,Breakfast & Brunch,"359 Barton Street E,Hamilton, ON L8L 2X8,Canada",559.8227869813229,43.26045,-79.85008,4.5,57
West at Cannon,43.257877862291,-79.8561337635964,7,13,Plaza Pizza & Wings,Pizza,"90 Wellington Street N,Hamilton, ON L8R 1N1,Canada",236.86054236221315,43.25597,-79.8578262,4.5,13
West at Cannon,43.257877862291,-79.8561337635964,7,13,Ajio Sushi,Japanese,"161 King Street E,Hamilton, ON L8R 1J6,Canada",722.1221136226343,43.21798,-79.74587,4.0,41
West at Cannon,43.257877862291,-79.8561337635964,7,13,Sagarmatha Curry Palace  Authentic Indian & Nepalese Cuisine,Indian,"43 King William Street,Hamilton, ON L8R 1A2,Canada",889.3955376462011,43.25725,-79.86708,4.0,40
West at Cannon,43.257877862291,-79.8561337635964,7,13,Saint James Espresso Bar & Eatery,Cafes,"170 James Street N,Hamilton, ON L8R 2L1,Canada",943.5198222886646,43.26098,-79.86693,4.5,57
West at Cannon,43.257877862291,-79.8561337635964,7,13,Shakespeare's Steak and Seafood,Seafood,"181 Main Street E,Hamilton, ON L8N 1H2,Canada",675.6504890227775,43.25372,-79.86234,4.0,21
West at Cannon,43.257877862291,-79.8561337635964,7,13,Black Forest Inn European Cuisine,German,"255 King Street E,Hamilton, ON L8N 1B9,Canada",590.3945474706915,43.2543558198212,-79.8615892650853,3.5,54
West at Cannon,43.257877862291,-79.8561337635964,7,13,Planted in Hamilton,Vegan,"225 John Street S,Hamilton, ON L8N 2C7,Canada",1273.1926757476483,43.2503352762455,-79.8679620207627,4.5,37
West at Cannon,43.257877862291,-79.8561337635964,7,13,Mulberry Coffeehouse,Cafes,"193 James Street N,Hamilton, ON L8R 2L2,Canada",980.4959976031552,43.26183,-79.86699,4.0,74
West at Cannon,43.257877862291,-79.8561337635964,7,13,The Famous Owl Of Minerva,Korean,"309 Main Street E,Hamilton, ON L8N 1H8,Canada",613.561319490286,43.25249,-79.85759,4.0,24
West at Cannon,43.257877862291,-79.8561337635964,7,13,Sapporo Japanese Restaurant,Japanese,"96 Main St E,Hamilton, ON L8N 1G3,Canada",919.4307289391794,43.25429,-79.866,3.5,91
West at Cannon,43.257877862291,-79.8561337635964,7,13,Born and Raised,Seafood,"224 James Street N,Hamilton, ON L8R 2L3,Canada",972.449482661978,43.26235,-79.86626,3.5,23
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,Bean Bar,Comfort Food,"1012 King Street W,Hamilton, ON L8S 1L4,Canada",817.3089878117362,43.262284804098,-79.905729861502,3.5,93
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,The Phoenix Bar & Grill,Pubs,"1280 Main Street W,Hamilton, ON L8S 4K1,Canada",431.7632617552695,43.2627741179557,-79.9211375312163,4.0,18
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,Pinks,Burgers,"1335 Main Street W,Hamilton, ON L8S 1C6,Canada",629.2942347327784,43.25750562,-79.91884597,4.0,20
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,Bridges Cafe,Vegetarian,"1280 Main Street W,Cootes Paradise,Hamilton, ON L8S 4E8,Canada",146.28603530521536,43.2628019,-79.9176086,4.5,3
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,Delirious Burger,Canadian (New),"1008 King Street W,Unit B,Hamilton, ON L8S 1L4,Canada",833.3165376121201,43.26243,-79.90546,4.5,47
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,Dough Box,Pizza,"1457 Main Street W,Hamilton, ON L8S 1C9,Canada",884.1586156613121,43.2574167,-79.9239487,4.0,20
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,Chung Chun Rice Hot Dog,Korean,"1051 King Street W,Hamilton, ON L8S 1L6,Canada",733.4812733474841,43.26130144151578,-79.90695808346305,5.0,7
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,Boston Pizza,Pizza,"1563 Main Street W,Hamilton, ON L8S 1E6,Canada",1136.325988062757,43.257349181178,-79.927749413236,3.5,22
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,Pita Pit,Sandwiches,"1056 King Street West,Hamilton, ON L8S 1L7,Canada",680.1611803506448,43.2614265,-79.9075946,5.0,6
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,Paisley,Coffee & Tea,"1020 King Street W,Hamilton, ON L8S 1A1,Canada",806.1209989105104,43.262259810123,-79.905870365139,3.5,30
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,Second Cup,Coffee & Tea,"1004 King Street W,Hamilton, ON L8S 1L1,Canada",865.0239457128072,43.2624094,-79.9049837,4.0,11
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,Tally Ho,Burgers,"1536 Main Street W,Hamilton, ON L8S 1E4,Canada",866.3948339456389,43.257772597069525,-79.92407840204181,4.0,26
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,Burrito Bandidos,Mexican,"1028 King Street W,Hamilton, ON L8S 1L5,Canada",767.7503830740503,43.2617468,-79.9064182,4.0,15
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,OneZo Tapioca,Bubble Tea,"1045 King St W,Unit 1,Hamilton, ON L8S 1L6,Canada",736.1581029481829,43.2613445636246,-79.9069115146995,4.0,9
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,Maccheroni Cucina Alfresco,Italian,"1560 Main Street W,Hamilton, ON L8S 1E7,Canada",1015.4111718253793,43.257795,-79.926349,4.0,11
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,Williams Fresh Cafe,Breakfast & Brunch,"1309 Main Street W,Unit A-2,Hamilton, ON L8S 1C5,Canada",631.5662660906148,43.25738,-79.9180499,2.5,19
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,Saigon Asian Restaurant,Vietnamese,"1024 King Street W,Hamilton, ON L8S 1L5,Canada",764.9297895281178,43.2621392,-79.9060133,2.5,38
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,The Express Italian Eatery,Italian,"1034 King Street West,Hamilton, ON L8S 1L8,Canada",755.9976036283904,43.2617268,-79.9065688,3.5,17
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,Rawlicious,Vegan,"1044 King Street W,Hamilton, ON L8S 1L5,Canada",746.8367058805802,43.2617583850366,-79.9066768173607,4.0,5
Forsyth at Sterling,43.26271404114188,-79.91580605506897,9,35,The Alley,Bubble Tea,"1050 King Street W,Unit 5,Hamilton, ON L8S 1L5,Canada",717.5811806435228,43.26164,-79.90714,5.0,4
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,Hambrgr Ottawa Street,Burgers,"207 Ottawa Street N,Hamilton, ON L8H 3Z4,Canada",844.8378248756177,43.24838,-79.81775,4.0,67
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,Caro Restaurant and Bar,Italian,"4 Ottawa Street N,Hamilton, ON L8H 3Y7,Canada",1134.5073330770808,43.242741,-79.819429,4.5,43
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,Purple Pear,Seafood,"946 Barton Street E,Hamilton, ON L8E 5H3,Canada",397.5231404046074,43.2530719,-79.8232905,4.5,19
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,Cannon Coffee,Coffee & Tea,"180 Ottawa Street N,Hamilton, ON L8H 3Z3,Canada",899.3158963956691,43.2474063,-79.8175491,4.5,124
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,MERK,Tapas Bars,"189 Ottawa St N,Hamilton, ON L8H 3Z4,Canada",862.5106225950246,43.24788,-79.81788,4.5,14
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,Shorty's Pizza,Pizza,"1099 Cannon Street E,Hamilton, ON L8L 2J6,Canada",548.9292370522697,43.2485677,-79.8215868,4.0,19
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,Maipai,Tiki Bars,"631 Barton Street E,Hamilton, ON L8L 3A1,Canada",1109.4227244091055,43.25726,-79.83817,4.5,10
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,Mancala Monk Board Game Cafe,Cafes,"1229 Cannon Street E,Hamilton, ON L8H 1T8,Canada",961.9939691505832,43.2475,-79.81656,5.0,7
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,Willard’s Ice Cream,Desserts,"942 Main St E,Hamilton, ON L8M 1M8,Canada",735.3021297507146,43.24521,-79.83155,4.5,6
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,Vintage Coffee Roasters,Coffee Roasteries,"977 King Street E,Hamilton, ON L8M 1C3,Canada",653.0770974793589,43.2513629586151,-79.8354656859877,5.0,9
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,Hammerhead's On Ottawa,Fish & Chips,"80 Ottawa Street N,Hamilton, ON L8H 3Z1,Canada",1010.0256839533548,43.24474,-79.81852,4.5,19
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,Tim Hortons,Coffee & Tea,"65 Ottawa Street N,Hamilton, ON L8J 3Y9,Canada",986.4189752798098,43.24459059459487,-79.81917363757978,4.0,12
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,Festival Café,Southern,"1013 King St E,Hamilton, ON L8M 1C9,Canada",465.8049488616034,43.25064,-79.83303,4.5,5
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,The Capitol Bar,Bars,"973 King Street E,Hamilton, ON L8M 1C3,Canada",673.9324128165281,43.2524498575984,-79.8355290090636,4.5,5
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,Mike's Subs,Sandwiches,"122 Ottawa Street N,Hamilton, ON L8H 3Z1,Canada",951.4302123827256,43.24584,-79.81808,4.0,9
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,Gage Park Diner,Diners,"975 Main Street E,Hamilton, ON L8M 1N2,Canada",690.8331054419123,43.24506,-79.82929,4.0,7
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,Karlik Pastry,Bakeries,"762 Barton Street E,Hamilton, ON L8L 3B1,Canada",597.1852388168805,43.25524,-79.83214,4.5,4
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,Hi-Line Centre Pizza & Wings,Pizza,"1150 King Street E,Hamilton, ON L8M 1E8,Canada",391.4919062558168,43.24771,-79.82858,2.5,11
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,Golden Tenders,Fast Food,"1150 King Street E,Hamilton, ON L8M 1E8,Canada",391.4919062558168,43.247855,-79.829075,5.0,1
Gage at Cannon - ERI11,43.25112644429895,-79.82740849256516,7,9,Boardwalk Cheesesteaks,Cheesesteaks,"131 Ottawa Street North,Hamilton, ON L8L 1Y5,Canada",905.2719963346228,43.246309,-79.818385,4.5,4
H.A.A.A. Park,43.2540651616154,-79.8819466027797,5,9,Earth To Table : Bread Bar,Pizza,"258 Locke Street S,Hamilton, ON L8P 4B9,Canada",427.71452012795567,43.25284,-79.88702,4.0,293
H.A.A.A. Park,43.2540651616154,-79.8819466027797,5,9,The Ship,Seafood,"23 Augusta Street,Hamilton, ON L8N 1P6,Canada",990.6950594329584,43.25215,-79.87,4.0,208
H.A.A.A. Park,43.2540651616154,-79.8819466027797,5,9,Aberdeen Tavern,Comfort Food,"432 Aberdeen Avenue,Hamilton, ON L8P 2S2,Canada",977.5499467725656,43.2512808,-79.8933956,4.0,75
H.A.A.A. Park,43.2540651616154,-79.8819466027797,5,9,The Burnt Tongue,Burgers,"182 Locke Street S,Hamilton, ON L8P 4B3,Canada",349.06525614483303,43.2555538,-79.8858002,4.5,40
H.A.A.A. Park,43.2540651616154,-79.8819466027797,5,9,The West Town Bar & Grill,Breakfast & Brunch,"214 Locke Street S,Hamilton, ON L8P 4B4,Canada",350.8489812467343,43.25456,-79.88633,3.5,49
H.A.A.A. Park,43.2540651616154,-79.8819466027797,5,9,La Luna,Middle Eastern,"306 King Street W,Hamilton, ON L8P 1B1,Canada",658.1966679471964,43.25942165323912,-79.87848757635106,4.0,63
H.A.A.A. Park,43.2540651616154,-79.8819466027797,5,9,Tomah,Syrian,"132 Queen Street S,Hamilton, ON L8P 3S2,Canada",188.11040349579085,43.25546,-79.88064,5.0,7
H.A.A.A. Park,43.2540651616154,-79.8819466027797,5,9,Queen's Pizza & Wings,Pizza,"178 Queen Street S,Hamilton, ON L8P 3S7,Canada",51.688782542939926,43.25379,-79.88139,2.5,58
H.A.A.A. Park,43.2540651616154,-79.8819466027797,5,9,The Works,Burgers,"2 King Street W,Unit 230,Hamilton, ON L8P 1A2,Canada",948.3409604705238,43.2574961574363,-79.8712256690338,4.0,37
H.A.A.A. Park,43.2540651616154,-79.8819466027797,5,9,Radius,Lounges,"151 James Street S,Hamilton, ON L8P 2Z5,Canada",919.9878378174822,43.2523512,-79.8708333,3.0,91
